"sp","numbr","Ptreat.MPa","stemID","nomID","t.s","t.day","dt.s","bal.g","Q.g.s","rmQ.g.s","p.MPa","pleaf.MPa","Tsoln.C","ver","keep","usefork","measure"
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",0,321.562735306712,NA,77.5904,NA,NA,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",6.18745303153992,321.562806920751,6.18745303153992,77.5903,1.61617388440899e-05,NA,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",12.373603105545,321.562878519711,6.18615007400513,77.5901,3.23302858166198e-05,NA,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",18.5597920417786,321.56295011912,6.18618893623352,77.59,1.61650413585179e-05,NA,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",24.7458250522614,321.563021716724,6.18603301048279,77.5898,3.23308976298981e-05,2.42469909122815e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",30.9317109584808,321.563093312626,6.18588590621948,77.5897,1.61658332406806e-05,2.42480145114291e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",37.1186730861664,321.563164920984,6.18696212768555,77.5896,1.61630211931938e-05,2.02061983555726e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",43.3063011169434,321.563236537049,6.18762803077698,77.5894,3.23225635117125e-05,2.42455788938713e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",49.4929370880127,321.563308141632,6.18663597106934,77.5894,0,1.61628544863967e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",55.6792891025543,321.563379742928,6.18635201454163,77.5893,1.61646152321693e-05,1.61625499842689e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",61.8660659790039,321.563451349142,6.18677687644958,77.5891,3.23270103280841e-05,2.02035472679915e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",68.0534789562225,321.563522962718,6.18741297721863,77.589,1.61618434673764e-05,1.61633672569074e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",74.2388319969177,321.563594552452,6.18535304069519,77.5888,3.23344518382755e-05,2.42469802164763e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",80.4255518913269,321.563666158007,6.18671989440918,77.5884,6.46546161513153e-05,3.63694804462628e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",86.6108729839325,321.563737747371,6.18532109260559,77.5883,1.61673094240518e-05,3.23295552202547e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",92.797877073288,321.563809356215,6.18700408935547,77.5881,3.23258231485146e-05,3.63705501405393e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",98.9838790893555,321.56388095346,6.1860020160675,77.5881,0,2.82869371809704e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",105.170116901398,321.563952553435,6.18623781204224,77.5878,4.84947409238574e-05,2.42469683741059e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",111.356849908829,321.564024159141,6.18673300743103,77.5877,1.61636197789218e-05,2.42460459628234e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",117.544006109238,321.564095769745,6.18715620040894,77.5875,3.232502841675e-05,2.42458472798823e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",123.731765985489,321.564167387337,6.18775987625122,77.5874,1.61609373975663e-05,2.82860816292739e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",129.918613910675,321.564238994373,6.18684792518616,77.5872,3.23266390947574e-05,2.42440561719989e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",136.106085062027,321.564310608622,6.18747115135193,77.587,3.23233830275541e-05,2.8283996984157e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",142.292491912842,321.564382210553,6.18640685081482,77.5867,4.84934158449985e-05,3.23260938412191e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",148.478219985962,321.564453804628,6.18572807312012,77.5865,3.23324914436804e-05,3.63689823527476e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",154.663527011871,321.56452539383,6.18530702590942,77.5864,1.6167346194285e-05,3.23291591276295e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",160.85092997551,321.56459700729,6.18740296363831,77.5862,3.23237392421156e-05,3.23292481812698e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",167.036051988602,321.56466859435,6.18512201309204,77.5858,6.46713192014728e-05,3.63737240203884e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",173.221676111221,321.564740187222,6.18562412261963,77.5856,3.23330347968814e-05,3.63738598586887e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",179.408333063126,321.564811792048,6.1866569519043,77.5855,1.61638184860145e-05,3.63729779316211e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",185.594155073166,321.56488338721,6.18582201004028,77.5853,3.23320004475504e-05,3.63750432329798e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",191.779659032822,321.564954978691,6.18550395965576,77.5851,3.23336629183521e-05,2.82906291621996e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",197.9671459198,321.565026593123,6.18748688697815,77.585,1.61616504112071e-05,2.4247783065781e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",204.15446305275,321.56509820559,6.18731713294983,77.5847,4.84862814620081e-05,3.23283988097794e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",210.340903043747,321.565169807904,6.18643999099731,77.5836,0.000177808238921257,6.8697458428206e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",216.525444030762,321.56524138824,6.18454098701477,77.5833,4.85080462151274e-05,7.27410542523999e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",222.711658000946,321.565312987939,6.18621397018433,77.5829,6.46599037669983e-05,8.48656175913477e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",228.897839069366,321.565384587256,6.18618106842041,77.5826,4.84951857487354e-05,8.48678436630295e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",235.085347890854,321.565456201942,6.18750882148743,77.5824,3.2323186239759e-05,4.8496580492655e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",241.270112991333,321.565527784871,6.18476510047913,77.5822,3.23375256395991e-05,4.4453950348773e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",247.45645403862,321.565599386041,6.18634104728699,77.5819,4.84939316625492e-05,4.04124573226607e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",253.643640041351,321.56567099699,6.18718600273132,77.5817,3.23248727165066e-05,3.63698790646035e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",259.83015203476,321.565742600138,6.1865119934082,77.5814,4.84925916749231e-05,4.04122304233945e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",266.017241954803,321.565814209975,6.18708992004395,77.5811,4.84880620582252e-05,4.4449864528051e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",272.203176021576,321.565885806434,6.18593406677246,77.5808,4.84971221426931e-05,4.4450662148087e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",278.443222045898,321.565958029189,6.24004602432251,77.5807,1.6025522827242e-05,4.03758246757708e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",284.630631923676,321.566029642729,6.1874098777771,77.5805,3.23237031242129e-05,3.63336025380933e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",290.816982030869,321.566101244004,6.18635010719299,77.5802,4.84938606432155e-05,3.63350521843409e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",297.003493070602,321.566172847141,6.18651103973389,77.58,3.23283994366305e-05,3.22928715078252e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",303.189264059067,321.566244441712,6.18577098846436,77.5797,4.84984006944924e-05,4.04110909746378e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",309.376120090485,321.566316048842,6.18685603141785,77.5796,1.61632983672891e-05,3.63709897854069e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",315.562663078308,321.566387652349,6.18654298782349,77.5794,3.23282324863393e-05,3.23295827461878e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",321.748845100403,321.566459251678,6.18618202209473,77.5791,4.84951782773243e-05,3.63712774563613e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",327.934555053711,321.566530845543,6.18570995330811,77.579,1.61662930764785e-05,2.82882505518578e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",334.120043039322,321.566602436839,6.18548798561096,77.5788,3.23337464177994e-05,3.23308625644854e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",340.306211948395,321.566674036017,6.18616890907288,77.5785,4.84952810717662e-05,3.63726247108421e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",346.491912126541,321.566745629769,6.18570017814636,77.5782,4.84989558761333e-05,3.63735691105443e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",352.677592992783,321.566817223297,6.18568086624146,77.578,3.23327381935586e-05,4.04151803898144e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",358.86390209198,321.566888824097,6.18630909919739,77.5777,4.84941821031594e-05,4.44552893111544e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",365.049711942673,321.566960419118,6.18580985069275,77.5774,4.84980960042465e-05,4.44559930442744e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",371.236149072647,321.5670320214,6.18643712997437,77.5772,3.2328785661379e-05,4.04134504905859e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",377.424012899399,321.567103640194,6.18786382675171,77.5769,4.84819977324785e-05,4.44507653753158e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",383.609193086624,321.567175227928,6.18518018722534,77.5766,4.85030332031342e-05,4.44529781503095e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",389.796319961548,321.567246838193,6.18712687492371,77.5763,4.84877724455278e-05,4.44503972606299e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",395.983730077744,321.567318451736,6.18741011619568,77.5759,6.46474037573767e-05,5.25300517846293e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",402.171498060226,321.567390069421,6.18776798248291,77.5759,0,4.04095523515097e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",408.35795712471,321.567461671956,6.18645906448364,77.5754,8.08216776007606e-05,4.84892134509163e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",414.544631958008,321.567533276989,6.18667483329773,77.5753,1.61637717676067e-05,4.0408213281436e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",420.731319904327,321.567604882174,6.18668794631958,77.5753,0,2.42463623420918e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",426.919095993042,321.567676499952,6.1877760887146,77.5749,6.46435802255773e-05,4.04072573984861e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",433.128364086151,321.567748366481,6.20926809310913,77.5746,4.83148731041731e-05,3.22805562743393e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",439.314512014389,321.567819965416,6.18614792823792,77.5744,3.23302970332638e-05,3.63221875907536e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",445.501238107681,321.567891571042,6.18672609329224,77.574,6.46545513673002e-05,5.24858254325786e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",451.688515901566,321.567963183053,6.18727779388428,77.5738,3.23243931595857e-05,4.44060286660807e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",457.873632907867,321.568034770056,6.18511700630188,77.5738,0,3.23273103900374e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",464.060767889023,321.568106380414,6.1871349811554,77.5735,4.8487708918044e-05,3.63666633612325e-05,0.207,-0.207,20.3,"v18",FALSE,FALSE,1
"quag_kleaf","66_1",-2,"quag_kleaf 66_1","quag_kleaf 66_1 -2 MPa",470.24883890152,321.568178001606,6.18807101249695,77.5733,3.23202496534356e-05,2.82830879327663e-05,0.207,-0.207,20.3,"v18",TRUE,TRUE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",0,321.622403626194,NA,77.3217,NA,NA,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",6.18551993370056,321.62247521786,6.18551993370056,77.3222,-8.0833948535401e-05,NA,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",12.3711628913879,321.622546810949,6.18564295768738,77.3221,1.6166468170781e-05,NA,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",18.5584208965302,321.622618422732,6.18725800514221,77.322,1.6162248272613e-05,NA,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",24.7441380023956,321.62269001668,6.18571710586548,77.3218,3.23325487690738e-05,-4.04317083073328e-06,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",30.9302849769592,321.622761615603,6.1861469745636,77.3217,1.61651510063456e-05,2.02066040547034e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",37.1162559986115,321.62283321249,6.18597102165222,77.3217,0,1.61649870120081e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",43.3021099567413,321.622904808022,6.18585395812988,77.3215,3.23318334647697e-05,2.02073833100473e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",49.4872989654541,321.622976395858,6.18518900871277,77.3214,1.61676546771579e-05,1.61661597870683e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",55.6725599765778,321.623047984527,6.18526101112366,77.3207,0.00011317226528326,4.04179383562968e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",61.8604900836945,321.623119604088,6.1879301071167,77.3206,1.61604928078065e-05,4.44580615582484e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",68.0467259883881,321.623191204041,6.1862359046936,77.3203,4.84947558781739e-05,4.84987921615995e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",74.2332670688629,321.623262807525,6.18654108047485,77.3201,3.23282424556842e-05,5.25389391062311e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",80.4190099239349,321.623334401771,6.18574285507202,77.3199,3.23324141769888e-05,3.23289763296633e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",86.6049158573151,321.623405997905,6.18590593338013,77.3198,1.61657809030372e-05,3.2330298353471e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",92.7907090187073,321.623477592733,6.18579316139221,77.3198,0,2.02066093839275e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",98.9775550365448,321.623549199747,6.18684601783752,77.3196,3.23266490607677e-05,2.02062110351984e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",105.163347005844,321.623620794562,6.18579196929932,77.3193,4.84982361963169e-05,2.42476665400304e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",111.350235939026,321.623692402073,6.18688893318176,77.3191,3.23264248246711e-05,2.82878275204389e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",117.537291049957,321.623764011507,6.1870551109314,77.3192,-1.61627782843872e-05,2.42471329493421e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",123.723054885864,321.623835605996,6.18576383590698,77.319,3.23323045144618e-05,2.42485468127656e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",129.908143997192,321.623907192675,6.18508911132812,77.3188,3.23358316100548e-05,2.02079456662001e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",136.09256196022,321.623978771587,6.18441796302795,77.3185,4.85090111626329e-05,2.42535922506906e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",142.279062986374,321.624050374608,6.18650102615356,77.3182,4.84926776412227e-05,4.0417456232093e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",148.464293003082,321.624121962918,6.18523001670837,77.3181,1.6167547485815e-05,3.63762669749313e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",154.651262998581,321.624193571367,6.18696999549866,77.3179,3.23260012828819e-05,3.63738093931381e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",160.834790945053,321.624265139978,6.18352794647217,77.3178,1.61719977425381e-05,2.82895560381144e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",167.020169019699,321.624336730002,6.185378074646,77.3176,3.23343209717275e-05,2.42499668707406e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",173.204787015915,321.624408311228,6.18461799621582,77.3176,0,2.02080799992869e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",179.389760017395,321.624479896564,6.1849730014801,77.3172,6.4672877296798e-05,2.82947990027659e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",185.574275970459,321.62455147661,6.18451595306396,77.3171,1.6169414189364e-05,2.82941531144724e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",191.759763002396,321.624623067895,6.18548703193665,77.3169,3.23337514006425e-05,2.82940107217011e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",197.946775913239,321.624694676841,6.1870129108429,77.3166,4.84886655871858e-05,4.04161771184976e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
"quag_kleaf","79_1",-2,"quag_kleaf 79_1","quag_kleaf 79_1 -2 MPa",204.134376049042,321.624766292583,6.18760013580322,77.3164,3.23227092237717e-05,3.2328635100241e-05,0.641,-0.641,21.3,"v18",FALSE,FALSE,1
